Chromosome,rsID1,rsID2,Position1,Position2,GeneticDistance_cM
14,chr14_22223502,chr14_22660734,22223502,22660734.0,1.075058304429783
14,chr14_22660734,chr14_22837758,22660734,22837758.0,0.567869600606187
14,chr14_22837758,chr14_23033488,22837758,23033488.0,0.6407730949640289
14,chr14_23033488,chr14_24323140,23033488,24323140.0,3.737633574912893
14,chr14_24323140,chr14_24394908,24323140,24394908.0,0.04210780426926419
14,chr14_24394908,chr14_24932363,24394908,24932363.0,1.0873786208178444
14,chr14_24932363,chr14_26445434,24932363,26445434.0,2.3665018317757003
14,chr14_26445434,chr14_28228855,26445434,28228855.0,2.0699168739567817
14,chr14_28228855,chr14_28301623,28228855,28301623.0,0.04531535913071849
14,chr14_28301623,chr14_28513378,28301623,28513378.0,0.2432842311603629
14,chr14_28513378,chr14_29059048,28513378,29059048.0,0.5708371500946292
14,chr14_29059048,chr14_31146905,29059048,31146905.0,2.576448553881807
14,chr14_31146905,chr14_31305197,31146905,31305197.0,0.40432565485141225
14,chr14_31305197,chr14_31449190,31305197,31449190.0,0.29525546908146794
14,chr14_31449190,chr14_33075243,31449190,33075243.0,1.8399668760671197
14,chr14_33075243,chr14_33147765,33075243,33147765.0,0.051078999999997876
14,chr14_33147765,chr14_33633155,33147765,33633155.0,1.688881000000002
14,chr14_33633155,chr14_35869791,33633155,35869791.0,5.4495230017513165
14,chr14_35869791,chr14_36037687,35869791,36037687.0,0.13696099824868213
14,chr14_36037687,chr14_37261090,36037687,37261090.0,1.4491118048289735
14,chr14_37261090,chr14_39111935,37261090,39111935.0,1.7462865655664856
14,chr14_39111935,chr14_39318321,39111935,39318321.0,0.08342762960454309
14,chr14_39318321,chr14_39667038,39318321,39667038.0,0.09954794913482345
14,chr14_39667038,chr14_40965575,39667038,40965575.0,0.6817010788651743
14,chr14_40965575,chr14_41518144,40965575,41518144.0,0.13738428693506677
14,chr14_41518144,chr14_45103712,41518144,45103712.0,2.4223263427165023
14,chr14_45103712,chr14_45382277,45103712,45382277.0,0.3751626096376057
14,chr14_45382277,chr14_46626462,45382277,46626462.0,0.48993822689687505
14,chr14_46626462,chr14_47784609,46626462,47784609.0,0.6767305058139499
14,chr14_47784609,chr14_47922676,47784609,47922676.0,0.03871600000000086
14,chr14_47922676,chr14_52835834,47922676,52835834.0,5.212748420833336
14,chr14_52835834,chr14_53836643,52835834,53836643.0,0.5686835791666667
14,chr14_53836643,chr14_54492146,53836643,54492146.0,1.305269124207861
14,chr14_54492146,chr14_55635323,54492146,55635323.0,1.3634838757921344
14,chr14_55635323,chr14_55988436,55635323,55988436.0,0.1136133357593394
14,chr14_55988436,chr14_56391127,55988436,56391127.0,0.5966416642406642
14,chr14_56391127,chr14_58257515,56391127,58257515.0,2.971486948595903
14,chr14_58257515,chr14_58391797,58257515,58391797.0,0.12629705140409442
14,chr14_58391797,chr14_59079206,58391797,59079206.0,0.6204758373287689
14,chr14_59079206,chr14_59648420,59079206,59648420.0,0.6775091626712353
14,chr14_59648420,chr14_61021891,59648420,61021891.0,0.4177204352201258
14,chr14_61021891,chr14_62328624,61021891,62328624.0,1.4648827621413503
14,chr14_62328624,chr14_62603546,62328624,62603546.0,0.4437424466955733
14,chr14_62603546,chr14_63835496,62603546,63835496.0,1.188557971203565
14,chr14_63835496,chr14_64343666,63835496,64343666.0,0.363835456590607
14,chr14_64343666,chr14_65880621,64343666,65880621.0,1.112472928148776
14,chr14_65880621,chr14_66519137,65880621,66519137.0,0.5326300196506537
14,chr14_66519137,chr14_68199598,66519137,68199598.0,0.8258233315345933
14,chr14_68199598,chr14_68603731,68199598,68603731.0,0.07497683129651023
14,chr14_68603731,chr14_68766811,68603731,68766811.0,0.09603881751824161
14,chr14_68766811,chr14_69004042,68766811,69004042.0,0.16977592444444412
14,chr14_69004042,chr14_70794929,69004042,70794929.0,2.3848056601709544
14,chr14_70794929,chr14_70867934,70794929,70867934.0,0.009026415384596476
14,chr14_70867934,chr14_72211948,70867934,72211948.0,1.552075000000002
14,chr14_72211948,chr14_73541651,72211948,73541651.0,1.9255765490417218
14,chr14_73541651,chr14_73844020,73541651,73844020.0,0.07713002238685362
14,chr14_73844020,chr14_74362935,73844020,74362935.0,0.42627042857142783
14,chr14_74362935,chr14_76065176,74362935,76065176.0,2.134591217821793
14,chr14_76065176,chr14_77343692,76065176,77343692.0,2.110626481910117
14,chr14_77343692,chr14_77412065,77343692,77412065.0,0.1650890738882964
14,chr14_77412065,chr14_78038642,77412065,78038642.0,0.8260462263798019
14,chr14_78038642,chr14_78178947,78038642,78178947.0,0.08572767463478215
14,chr14_78178947,chr14_78468576,78178947,78468576.0,0.17494284440788022
14,chr14_78468576,chr14_78606993,78468576,78606993.0,0.19218092842399415
14,chr14_78606993,chr14_79100775,78606993,79100775.0,0.5688385525333359
14,chr14_79100775,chr14_79617175,79100775,79617175.0,0.6286765343309781
14,chr14_79617175,chr14_81128903,79617175,81128903.0,1.3092677588417132
14,chr14_81128903,chr14_86529551,81128903,86529551.0,4.870691057558005
14,chr14_86529551,chr14_87260189,86529551,87260189.0,0.5876056492693067
14,chr14_87260189,chr14_87891966,87260189,87891966.0,0.6341477841806125
14,chr14_87891966,chr14_88152814,87891966,88152814.0,0.1460082158193785
14,chr14_88152814,chr14_88424606,88152814,88424606.0,0.33775646757925415
14,chr14_88424606,chr14_88496081,88424606,88496081.0,0.015957695126417093
14,chr14_88496081,chr14_88696303,88496081,88696303.0,0.19068783729433392
14,chr14_88696303,chr14_88760692,88696303,88760692.0,0.22926099999999394
14,chr14_88760692,chr14_89424174,88760692,89424174.0,0.3024110000000064
14,chr14_89424174,chr14_89818914,89424174,89818914.0,1.1537100000000038
14,chr14_89818914,chr14_90607403,89818914,90607403.0,1.8933527253218756
14,chr14_90607403,chr14_91019216,90607403,91019216.0,0.7771545296884881
14,chr14_91019216,chr14_91157113,91019216,91157113.0,0.35042125606791785
14,chr14_91157113,chr14_91734164,91157113,91734164.0,0.808227592798147
14,chr14_91734164,chr14_92523786,91734164,92523786.0,0.8868586387532815
14,chr14_92523786,chr14_92992485,92523786,92992485.0,1.059659257370285
14,chr14_92992485,chr14_93256048,92992485,93256048.0,0.7312449252468269
14,chr14_93256048,chr14_93327438,93256048,93327438.0,0.013983520207730749
14,chr14_93327438,chr14_94201926,93327438,94201926.0,0.7559335545454502
14,chr14_94201926,chr14_94323978,94201926,94323978.0,0.39974199999998916
14,chr14_94323978,chr14_94632298,94323978,94632298.0,0.7215892393843006
14,chr14_94632298,chr14_94906822,94632298,94906822.0,0.42589258076495184
14,chr14_94906822,chr14_95018415,94906822,95018415.0,0.3661965500792803
14,chr14_95018415,chr14_96256471,95018415,96256471.0,4.012048629771471
14,chr14_96256471,chr14_96448367,96256471,96448367.0,0.4036580000000072
14,chr14_96448367,chr14_96682783,96448367,96682783.0,1.0096738925619775
14,chr14_96682783,chr14_96894369,96682783,96894369.0,0.38424815816181024
14,chr14_96894369,chr14_98619868,96894369,98619868.0,3.400625949276204
14,chr14_98619868,chr14_98792879,98619868,98792879.0,0.12619367781155688
14,chr14_98792879,chr14_98904960,98792879,98904960.0,0.12547840171131952
14,chr14_98904960,chr14_99018688,98904960,99018688.0,0.2430539877040161
14,chr14_99018688,chr14_99197967,99018688,99197967.0,0.35516793277311365
14,chr14_99197967,chr14_99266231,99197967,99266231.0,0.03306299999999851
14,chr14_99266231,chr14_99392241,99266231,99392241.0,0.20418707793922408
14,chr14_99392241,chr14_99718105,99392241,99718105.0,1.257402922060777
14,chr14_99718105,chr14_101399787,99718105,101399787.0,3.4858759278523337
14,chr14_101399787,chr14_101529142,101399787,101529142.0,0.22689407214765822
14,chr14_101529142,chr14_101584142,101529142,101584142.0,0.4048747293844457
14,chr14_101584142,chr14_103076595,101584142,103076595.0,2.421236705898835
14,chr14_103076595,chr14_103835128,103076595,103835128.0,0.8761704059380975
14,chr14_103835128,chr14_104038418,103835128,104038418.0,0.046575235526788106
14,chr14_104038418,chr14_104166783,104038418,104166783.0,0.01267292325184144
14,chr14_104166783,chr14_104624993,104166783,104624993.0,0.28595199999999465
14,chr14_104624993,chr14_104954376,104624993,104954376.0,1.1309789999999964
14,chr14_104954376,chr14_107171282,104954376,107171282.0,5.134425000000007
15,chr15_23129027,,23129027,,-1.0
15,chr15_23129027,chr15_24257659,23129027,24257659.0,6.66215070485481
15,chr15_24257659,chr15_24315868,24257659,24315868.0,0.027473999999998
15,chr15_24315868,chr15_24367547,24315868,24367547.0,0.02935499736610936
15,chr15_24367547,chr15_24417499,24367547,24417499.0,0.012561479779041207
15,chr15_24417499,chr15_24461695,24417499,24461695.0,0.031388534619555486
15,chr15_24461695,chr15_25908369,24461695,25908369.0,1.9613944799480052
15,chr15_25908369,chr15_26151685,25908369,26151685.0,1.1802777924978152
15,chr15_26151685,chr15_26262096,26151685,26262096.0,0.4327477157894748
15,chr15_26262096,chr15_26443944,26262096,26443944.0,0.7941129999999994
15,chr15_26443944,chr15_28982127,26443944,28982127.0,6.29369731246652
15,chr15_28982127,chr15_31700985,28982127,31700985.0,4.267799687533483
15,chr15_31700985,chr15_33204419,31700985,33204419.0,4.076585999999999
15,chr15_33204419,chr15_34291660,33204419,34291660.0,3.3661600000000007
15,chr15_34291660,chr15_35001752,34291660,35001752.0,1.1138153964102528
15,chr15_35001752,chr15_35069208,35001752,35069208.0,0.19303460358974434
15,chr15_35069208,chr15_35138500,35069208,35138500.0,0.5284963700147713
15,chr15_35138500,chr15_35294435,35138500,35294435.0,0.02569610009074097
15,chr15_35294435,chr15_35825595,35294435,35825595.0,0.5011375298944927
15,chr15_35825595,chr15_37646848,35825595,37646848.0,3.6647872928159018
15,chr15_37646848,chr15_37710619,37646848,37710619.0,0.011685707184092564
15,chr15_37710619,chr15_39508200,37710619,39508200.0,3.277574999999999
15,chr15_39508200,chr15_39627146,39508200,39627146.0,0.3687100000000001
15,chr15_39627146,chr15_42579686,39627146,42579686.0,2.739877
15,chr15_42579686,chr15_42645892,42579686,42645892.0,0.005546999999999969
15,chr15_42645892,chr15_43972629,42645892,43972629.0,0.20212609004331483
15,chr15_43972629,chr15_44538660,43972629,44538660.0,0.11629890995669001
15,chr15_44538660,chr15_45526949,44538660,45526949.0,0.7869393713929469
15,chr15_45526949,chr15_45688603,45526949,45688603.0,0.07760520706337104
15,chr15_45688603,chr15_47206675,45688603,47206675.0,1.8223337060536906
15,chr15_47206675,chr15_48178096,47206675,48178096.0,0.9226727154899876
15,chr15_48178096,chr15_49506758,48178096,49506758.0,1.29844338696914
15,chr15_49506758,chr15_51475652,49506758,51475652.0,0.9061392470177907
15,chr15_51475652,chr15_52759420,51475652,52759420.0,0.7058645061747981
15,chr15_52759420,chr15_53943440,52759420,53943440.0,1.5875988598382733
15,chr15_53943440,chr15_55403672,53943440,55403672.0,1.4610909610389626
15,chr15_55403672,chr15_55465381,55403672,55465381.0,0.02020138024083451
15,chr15_55465381,chr15_57388279,55465381,57388279.0,1.2695196587201991
15,chr15_57388279,chr15_57646861,57388279,57646861.0,0.5193110000000019
15,chr15_57646861,chr15_60476994,57646861,60476994.0,5.023943927367455
15,chr15_60476994,chr15_60797128,60476994,60797128.0,0.38757704305768925
15,chr15_60797128,chr15_61553374,60797128,61553374.0,2.155085839934827
15,chr15_61553374,chr15_62077220,61553374,62077220.0,0.7880023598772112
15,chr15_62077220,chr15_62605621,62077220,62605621.0,0.6572038297628211
15,chr15_62605621,chr15_63641427,62605621,63641427.0,1.6267459999999971
15,chr15_63641427,chr15_63779752,63641427,63779752.0,0.1766930000000002
15,chr15_63779752,chr15_64358722,63779752,64358722.0,0.5225852690824979
15,chr15_64358722,chr15_66379744,64358722,66379744.0,1.110497238531721
15,chr15_66379744,chr15_67634862,66379744,67634862.0,2.35954449238578
15,chr15_67634862,chr15_68628601,67634862,68628601.0,0.4093600000000066
15,chr15_68628601,chr15_69481071,68628601,69481071.0,2.0483943313736006
15,chr15_69481071,chr15_69628947,69481071,69628947.0,0.048754225502463555
15,chr15_69628947,chr15_69854306,69628947,69854306.0,0.07468716024105504
15,chr15_69854306,chr15_70127606,69854306,70127606.0,0.663672282882871
15,chr15_70127606,chr15_70391638,70127606,70391638.0,0.8028221188811244
15,chr15_70391638,chr15_70598562,70391638,70598562.0,0.6636560385912986
15,chr15_70598562,chr15_71704609,70598562,71704609.0,1.1985138425275892
15,chr15_71704609,chr15_71774871,71704609,71774871.0,0.21749238087583933
15,chr15_71774871,chr15_74241749,71774871,74241749.0,1.770413619124156
15,chr15_74241749,chr15_74952342,74241749,74952342.0,0.639529480565372
15,chr15_74952342,chr15_79051721,74952342,79051721.0,2.1115291451285145
15,chr15_79051721,chr15_79848929,79051721,79848929.0,1.7209485485580558
15,chr15_79848929,chr15_79916695,79848929,79916695.0,0.06808182574805244
15,chr15_79916695,chr15_80581390,79916695,80581390.0,0.8596669062499984
15,chr15_80581390,chr15_80778586,80581390,80778586.0,0.43153709375000915
15,chr15_80778586,chr15_83254070,80778586,83254070.0,3.011585999999994
15,chr15_83254070,chr15_85428604,83254070,85428604.0,0.628955872306463
15,chr15_85428604,chr15_86207049,85428604,86207049.0,0.4897771592724922
15,chr15_86207049,chr15_86376655,86207049,86376655.0,0.21015502757077797
15,chr15_86376655,chr15_86700316,86376655,86700316.0,0.6139098087747925
15,chr15_86700316,chr15_89094866,86700316,89094866.0,3.6830395793553947
15,chr15_89094866,chr15_89273097,89094866,89273097.0,0.2322025483664305
15,chr15_89273097,chr15_89449627,89273097,89449627.0,0.8616770043536519
15,chr15_89449627,chr15_89511981,89449627,89511981.0,0.07933392027432262
15,chr15_89511981,chr15_90867363,89511981,90867363.0,2.4728170129662885
15,chr15_90867363,chr15_91710038,90867363,91710038.0,1.5793212403798407
15,chr15_91710038,chr15_91897748,91710038,91897748.0,0.36206894304621073
15,chr15_91897748,chr15_92869283,91897748,92869283.0,2.4536268502754837
15,chr15_92869283,chr15_93555717,92869283,93555717.0,1.6967970330578481
15,chr15_93555717,chr15_93776485,93555717,93776485.0,1.3976900000000114
15,chr15_93776485,chr15_95611011,93776485,95611011.0,6.243919999999989
15,chr15_95611011,chr15_96673900,95611011,96673900.0,2.823258896272293
15,chr15_96673900,chr15_97571833,96673900,97571833.0,2.431342557542976
15,chr15_97571833,chr15_98310219,97571833,98310219.0,2.488432902695479
15,chr15_98310219,chr15_98901916,98310219,98901916.0,1.9581064867563782
15,chr15_98901916,chr15_99215615,98901916,99215615.0,0.8547758485267707
15,chr15_99215615,chr15_99832891,99215615,99832891.0,1.2205898790451783
15,chr15_99832891,chr15_100407427,99832891,100407427.0,0.9454882618045986
15,chr15_100407427,chr15_100707770,100407427,100707770.0,0.9262011565309081
15,chr15_100707770,chr15_100955951,100707770,100955951.0,0.7025431721157531
15,chr15_100955951,chr15_101017490,100955951,101017490.0,0.025365477276068304
15,chr15_101017490,chr15_101900364,101017490,101900364.0,2.3564953614335877
16,chr16_991002,,991002,,-1.0
16,chr16_991002,chr16_1173368,991002,1173368.0,0.8183783196384549
16,chr16_1173368,chr16_1485255,1173368,1485255.0,0.8372328899423831
16,chr16_1485255,chr16_1744736,1485255,1744736.0,0.3716663843497976
16,chr16_1744736,chr16_3382058,1744736,3382058.0,3.112898838288666
16,chr16_3382058,chr16_4766831,3382058,4766831.0,2.087369017896707
16,chr16_4766831,chr16_5499768,4766831,5499768.0,1.8782828328248495
16,chr16_5499768,chr16_5619469,5499768,5619469.0,0.4567540363496079
16,chr16_5619469,chr16_6266321,5619469,6266321.0,2.4904826807095333
16,chr16_6266321,chr16_6526273,6266321,6526273.0,0.7249220155316625
16,chr16_6526273,chr16_6858183,6526273,6858183.0,1.1435662416686068
16,chr16_6858183,chr16_6988871,6858183,6988871.0,0.33069818865960343
16,chr16_6988871,chr16_7015903,6988871,7015903.0,0.042828342601666236
16,chr16_7015903,chr16_7532478,7015903,7532478.0,1.2161703485943
16,chr16_7532478,chr16_10433449,7532478,10433449.0,7.267551754417028
16,chr16_10433449,chr16_10704535,10433449,10704535.0,0.7775744583320758
16,chr16_10704535,chr16_10896769,10704535,10896769.0,0.629430650195058
16,chr16_10896769,chr16_11006543,10896769,11006543.0,0.4044239999999988
16,chr16_11006543,chr16_11288428,11006543,11288428.0,0.22741000000000255
16,chr16_11288428,chr16_11395915,11288428,11395915.0,0.12199599999999933
16,chr16_11395915,chr16_11450111,11395915,11450111.0,0.02765303797468377
16,chr16_11450111,chr16_11533043,11450111,11533043.0,0.3725779309142041
16,chr16_11533043,chr16_12452944,11533043,12452944.0,1.4468390311111108
16,chr16_12452944,chr16_12986597,12452944,12986597.0,1.3011953316654754
16,chr16_12986597,chr16_13888105,12986597,13888105.0,1.6091846683345246
16,chr16_13888105,chr16_14051776,13888105,14051776.0,0.5342529999999996
16,chr16_14051776,chr16_15850912,14051776,15850912.0,1.15947533550154
16,chr16_15850912,chr16_15915724,15850912,15915724.0,0.14265271155728243
16,chr16_15915724,chr16_16879328,15915724,16879328.0,2.3973817129840285
16,chr16_16879328,chr16_17020134,16879328,17020134.0,0.2657362300561559
16,chr16_17020134,chr16_17280770,17020134,17280770.0,0.35390700990099333
16,chr16_17280770,chr16_17987625,17280770,17987625.0,1.5773748801463867
16,chr16_17987625,chr16_18119013,17987625,18119013.0,0.2757704402803185
16,chr16_18119013,chr16_19359642,18119013,19359642.0,2.197812679573296
16,chr16_19359642,chr16_20545986,19359642,20545986.0,1.6349584796380086
16,chr16_20545986,chr16_23303517,20545986,23303517.0,3.506723936833758
16,chr16_23303517,chr16_24027018,23303517,24027018.0,1.1108419435282357
16,chr16_24027018,chr16_24310100,24027018,24310100.0,0.8065196399999977
16,chr16_24310100,chr16_24375802,24310100,24375802.0,0.4446089999999998
16,chr16_24375802,chr16_25285100,24375802,25285100.0,1.639291
16,chr16_25285100,chr16_25633443,25285100,25633443.0,0.2927201199999985
16,chr16_25633443,chr16_25699761,25633443,25699761.0,0.04227308198019841
16,chr16_25699761,chr16_26793098,25699761,26793098.0,2.6854567980198
16,chr16_26793098,chr16_27034474,26793098,27034474.0,1.1599650000000068
16,chr16_27034474,chr16_29216321,27034474,29216321.0,3.296129392379676
16,chr16_29216321,chr16_31558110,29216321,31558110.0,1.1080146076203192
16,chr16_31558110,chr16_31790668,31558110,31790668.0,0.07930626528258244
16,chr16_31790668,chr16_34401335,31790668,34401335.0,0.24679553687542466
16,chr16_34401335,chr16_46412650,34401335,46412650.0,0.02263519784199275
16,chr16_46412650,chr16_47974543,46412650,47974543.0,0.1499470000000045
16,chr16_47974543,chr16_48821420,47974543,48821420.0,0.36839200000000005
16,chr16_48821420,chr16_49157100,48821420,49157100.0,0.5613679999999945
16,chr16_49157100,chr16_49370208,49157100,49370208.0,0.18474189353612758
16,chr16_49370208,chr16_49984049,49370208,49984049.0,1.1721802239726884
16,chr16_49984049,chr16_50047925,49984049,50047925.0,0.05850825168710827
16,chr16_50047925,chr16_50481811,50047925,50481811.0,0.4901731690771953
16,chr16_50481811,chr16_52455456,50481811,52455456.0,3.1475314537268773
16,chr16_52455456,chr16_52971779,52455456,52971779.0,0.9559760080000075
16,chr16_52971779,chr16_53188669,52971779,53188669.0,0.39477200000000323
16,chr16_53188669,chr16_53508507,53188669,53508507.0,0.34348705582290506
16,chr16_53508507,chr16_53659461,53508507,53659461.0,0.11035165846280393
16,chr16_53659461,chr16_53736998,53659461,53736998.0,0.004481066118032118
16,chr16_53736998,chr16_54952312,53736998,54952312.0,4.088587212267697
16,chr16_54952312,chr16_55202592,54952312,55202592.0,0.5716791793715572
16,chr16_55202592,chr16_56327744,55202592,56327744.0,2.077030827957003
16,chr16_56327744,chr16_56552173,56327744,56552173.0,0.1751989999999921
16,chr16_56552173,chr16_56733874,56552173,56733874.0,0.424794141040465
16,chr16_56733874,chr16_57565469,56733874,57565469.0,1.766836858959536
16,chr16_57565469,chr16_58086101,57565469,58086101.0,1.4649233280254776
16,chr16_58086101,chr16_58227983,58086101,58227983.0,0.06575267197452206
16,chr16_58227983,chr16_58909324,58227983,58909324.0,0.983110542268534
16,chr16_58909324,chr16_59501684,58909324,59501684.0,0.692133589994711
16,chr16_59501684,chr16_59574268,59501684,59574268.0,0.05455918440343055
16,chr16_59574268,chr16_64348270,59574268,64348270.0,4.887581370853582
16,chr16_64348270,chr16_65844795,64348270,65844795.0,1.2113963124797493
16,chr16_65844795,chr16_66034795,65844795,66034795.0,0.6031751727748684
16,chr16_66034795,chr16_66162454,66034795,66162454.0,0.28792882722513014
16,chr16_66162454,chr16_68008679,66162454,68008679.0,0.8126649999999955
16,chr16_68008679,chr16_69478082,68008679,69478082.0,0.48267702990655437
16,chr16_69478082,chr16_70021457,69478082,70021457.0,0.3903388581703382
16,chr16_70021457,chr16_70167808,70021457,70167808.0,0.022490926633338404
16,chr16_70167808,chr16_71965230,70167808,71965230.0,1.216212185289777
16,chr16_71965230,chr16_72155580,71965230,72155580.0,0.055567132407404074
16,chr16_72155580,chr16_73009698,72155580,73009698.0,0.5320768675925933
16,chr16_73009698,chr16_74173179,73009698,74173179.0,2.8047579999999925
16,chr16_74173179,chr16_74300016,74173179,74300016.0,0.0752676105919079
16,chr16_74300016,chr16_74427366,74300016,74427366.0,0.023990184388708258
16,chr16_74427366,chr16_76276174,74427366,76276174.0,1.927247205019384
16,chr16_76276174,chr16_77481986,76276174,77481986.0,1.4487740000000002
16,chr16_77481986,chr16_77587083,77481986,77587083.0,0.13722300000000587
16,chr16_77587083,chr16_78076222,77587083,78076222.0,1.5749266089813716
16,chr16_78076222,chr16_78649717,78076222,78649717.0,1.1441465090208283
16,chr16_78649717,chr16_79129543,78649717,79129543.0,2.742324445104586
16,chr16_79129543,chr16_79167548,79129543,79167548.0,0.24150493845084497
16,chr16_79167548,chr16_79203866,79167548,79203866.0,0.06600949844236936
16,chr16_79203866,chr16_80409383,79203866,80409383.0,2.874410999999995
16,chr16_80409383,chr16_80503223,80409383,80503223.0,0.14996600000000626
16,chr16_80503223,chr16_81035637,80503223,81035637.0,1.0995409255978643
16,chr16_81035637,chr16_81455658,81035637,81455658.0,1.3500421745731614
16,chr16_81455658,chr16_81508633,81455658,81508633.0,0.08821589982896683
16,chr16_81508633,chr16_81654451,81508633,81654451.0,0.48552399999999807
16,chr16_81654451,chr16_82157889,81654451,82157889.0,1.6668960000000084
16,chr16_82157889,chr16_82292326,82157889,82292326.0,0.12133199999999533
16,chr16_82292326,chr16_82421716,82292326,82421716.0,0.35675230930931434
16,chr16_82421716,chr16_82819444,82421716,82819444.0,1.2540815739591693
16,chr16_82819444,chr16_83262240,82819444,83262240.0,1.4655737589333597
16,chr16_83262240,chr16_83302526,83262240,83302526.0,0.1773581908078654
16,chr16_83302526,chr16_83554505,83302526,83554505.0,0.6247876440676663
16,chr16_83554505,chr16_85259223,83554505,85259223.0,6.477889522922624
16,chr16_85259223,chr16_85932351,85259223,85932351.0,3.67483759720308
16,chr16_85932351,chr16_86075101,85932351,86075101.0,0.9357034027969178
16,chr16_86075101,chr16_86117695,86075101,86117695.0,0.15325207951070752
16,chr16_86117695,chr16_87361393,86117695,87361393.0,4.511695920489288
16,chr16_87361393,chr16_87410826,87361393,87410826.0,0.08036566593145267
16,chr16_87410826,chr16_87669882,87410826,87669882.0,0.3280258432597236
16,chr16_87669882,chr16_87779664,87669882,87779664.0,0.23091530880475375
16,chr16_87779664,chr16_87869540,87779664,87869540.0,0.2500282673589709
16,chr16_87869540,chr16_88362812,87869540,88362812.0,1.4222900657221373
16,chr16_88362812,chr16_88651295,88362812,88651295.0,1.0951161972016052
16,chr16_88651295,chr16_89170679,88651295,89170679.0,1.0444056517213767
17,chr17_970601,,970601,,-1.0
17,chr17_970601,chr17_2324664,970601,2324664.0,3.235890219708739
17,chr17_2324664,chr17_2456469,2324664,2456469.0,0.11028822000708693
17,chr17_2456469,chr17_3078354,2456469,3078354.0,2.0492851677627186
17,chr17_3078354,chr17_3756724,3078354,3756724.0,1.2796231781116258
17,chr17_3756724,chr17_4602937,3756724,4602937.0,1.9381980799069058
17,chr17_4602937,chr17_4992114,4602937,4992114.0,0.7673469999999991
17,chr17_4992114,chr17_5199038,4992114,5199038.0,0.1339490000000012
17,chr17_5199038,chr17_5270712,5199038,5270712.0,0.006611362275448229
17,chr17_5270712,chr17_5406110,5270712,5406110.0,0.06414833817116872
17,chr17_5406110,chr17_5737066,5406110,5737066.0,0.6113787245533828
17,chr17_5737066,chr17_6171630,5737066,6171630.0,1.9061569217070389
17,chr17_6171630,chr17_6420022,6171630,6420022.0,0.594888653292962
17,chr17_6420022,chr17_6560596,6420022,6560596.0,0.15564973762376155
17,chr17_6560596,chr17_9787936,6560596,9787936.0,8.090273262376236
17,chr17_9787936,chr17_10025825,9787936,10025825.0,1.3448039999999999
17,chr17_10025825,chr17_10219774,10025825,10219774.0,0.8177369039145894
17,chr17_10219774,chr17_10775044,10219774,10775044.0,0.8998320960854116
17,chr17_10775044,chr17_13542902,10775044,13542902.0,7.741091471274686
17,chr17_13542902,chr17_15247523,13542902,15247523.0,5.238298447767505
17,chr17_15247523,chr17_16859829,15247523,16859829.0,1.985931080957812
17,chr17_16859829,chr17_16992544,16859829,16992544.0,0.2790819999999954
17,chr17_16992544,chr17_17130237,16992544,17130237.0,0.036836999999998454
17,chr17_17130237,chr17_17742904,17130237,17742904.0,0.8303940000000054
17,chr17_17742904,chr17_18815547,17742904,18815547.0,0.5996779999999973
17,chr17_18815547,chr17_20459319,18815547,20459319.0,1.012529619933062
17,chr17_20459319,chr17_21144074,20459319,21144074.0,0.49880838006694006
17,chr17_21144074,chr17_25714761,21144074,25714761.0,1.1180129999999977
17,chr17_25714761,chr17_26047381,25714761,26047381.0,0.14330069078773988
17,chr17_26047381,chr17_27610597,26047381,27610597.0,0.9550595457518867
17,chr17_27610597,chr17_28534469,27610597,28534469.0,0.3258440525410222
17,chr17_28534469,chr17_28924585,28534469,28924585.0,0.14977133082940242
17,chr17_28924585,chr17_29284214,28924585,29284214.0,0.07622238008995197
17,chr17_29284214,chr17_30038259,29284214,30038259.0,0.8838874973333333
17,chr17_30038259,chr17_30316385,30038259,30316385.0,0.21656950266666541
17,chr17_30316385,chr17_31624706,30316385,31624706.0,1.7545099936373276
17,chr17_31624706,chr17_32802236,31624706,32802236.0,3.2148800063626695
17,chr17_32802236,chr17_32923347,32802236,32923347.0,0.5130940000000024
17,chr17_32923347,chr17_33832308,32923347,33832308.0,1.3396604223081852
17,chr17_33832308,chr17_33981704,33832308,33981704.0,0.06271957769181569
17,chr17_33981704,chr17_34198593,33981704,34198593.0,0.16941500000000076
17,chr17_34198593,chr17_35338366,34198593,35338366.0,2.7869779999999977
17,chr17_35338366,chr17_35901374,35338366,35901374.0,0.37358799999999803
17,chr17_35901374,chr17_36499795,35901374,36499795.0,1.5297294464253852
17,chr17_36499795,chr17_37004449,36499795,37004449.0,0.7810213567907525
17,chr17_37004449,chr17_38418212,37004449,38418212.0,1.0063850898075444
17,chr17_38418212,chr17_38718890,38418212,38718890.0,0.21260110697632228
17,chr17_38718890,chr17_39081713,38718890,39081713.0,0.4565679999999972
17,chr17_39081713,chr17_39146734,39081713,39146734.0,0.031643820329577466
17,chr17_39146734,chr17_40480498,39146734,40480498.0,1.2929399348969
17,chr17_40480498,chr17_43421720,40480498,43421720.0,2.0389186147303917
17,chr17_43421720,chr17_44242759,43421720,44242759.0,0.5164274815282823
17,chr17_44242759,chr17_45045894,44242759,45045894.0,0.32355856144124573
17,chr17_45045894,chr17_46010380,45045894,46010380.0,0.7307375870736053
17,chr17_46010380,chr17_47226651,46010380,47226651.0,0.7577468449272402
17,chr17_47226651,chr17_47374886,47226651,47374886.0,0.11599432084423711
17,chr17_47374886,chr17_47916797,47374886,47916797.0,0.6180238342285236
